date,name,point,rank
20220301,전투왕,9.53,0
20220301,씽2게더,9.43,1
20220301,극장판 주술회전 0,9.37,2
20220301,코다,9.21,3
20220301,스파이더맨: 노 웨이 홈,8.87,4
20220301,고양이를 부탁해,8.81,5
20220301,화양연화,8.80,6
20220301,마미,8.68,7
20220301,돈 룩 업,8.65,8
20220301,드라이브 마이 카,8.57,9
20220301,광대: 소리꾼,8.42,10
20220301,나이트메어 앨리,8.35,11
20220301,어나더 라운드,8.27,12
20220301,듄,7.96,13
20220301,하우스 오브 구찌,7.91,14
20220301,나일 강의 죽음,7.72,15
20220301,파워 오브 도그,7.69,16
20220301,언차티드,7.69,17
20220301,킹메이커,7.37,18
20220301,안테벨룸,7.08,19
20220301,더 배트맨,7.04,20
20220301,만년이 지나도 변하지 않는 게 있어,6.74,21
20220301,웨스트 사이드 스토리,6.57,22
20220301,나의 촛불,6.43,23
20220301,해적: 도깨비 깃발,6.20,24
20220301,인민을 위해 복무하라,5.51,25
20220302,전투왕,9.49,0
20220302,씽2게더,9.43,1
20220302,극장판 주술회전 0,9.35,2
20220302,코다,9.21,3
20220302,스파이더맨: 노 웨이 홈,8.87,4
20220302,화양연화,8.80,5
20220302,마미,8.68,6
20220302,돈 룩 업,8.65,7
20220302,드라이브 마이 카,8.55,8
20220302,광대: 소리꾼,8.42,9
20220302,나이트메어 앨리,8.32,10
20220302,어나더 라운드,8.27,11
20220302,듄,7.96,12
20220302,하우스 오브 구찌,7.90,13
20220302,나일 강의 죽음,7.72,14
20220302,파워 오브 도그,7.71,15
20220302,언차티드,7.67,16
20220302,킹메이커,7.36,17
20220302,더 배트맨,7.09,18
20220302,안테벨룸,7.03,19
20220302,만년이 지나도 변하지 않는 게 있어,6.72,20
20220302,웨스트 사이드 스토리,6.57,21
20220302,나의 촛불,6.40,22
20220302,해적: 도깨비 깃발,6.16,23
20220302,인민을 위해 복무하라,5.44,24
20220303,전투왕,9.49,0
20220303,씽2게더,9.42,1
20220303,극장판 주술회전 0,9.36,2
20220303,코다,9.21,3
20220303,스파이더맨: 노 웨이 홈,8.86,4
20220303,화양연화,8.80,5
20220303,마미,8.68,6
20220303,돈 룩 업,8.65,7
20220303,드라이브 마이 카,8.55,8
20220303,광대: 소리꾼,8.42,9
20220303,나이트메어 앨리,8.30,10
20220303,어나더 라운드,8.27,11
20220303,듄,7.96,12
20220303,하우스 오브 구찌,7.91,13
20220303,나일 강의 죽음,7.71,14
20220303,파워 오브 도그,7.71,15
20220303,언차티드,7.65,16
20220303,킹메이커,7.35,17
20220303,더 배트맨,7.13,18
20220303,안테벨룸,7.06,19
20220303,만년이 지나도 변하지 않는 게 있어,6.72,20
20220303,웨스트 사이드 스토리,6.56,21
20220303,나의 촛불,6.39,22
20220303,해적: 도깨비 깃발,6.05,23
20220303,인민을 위해 복무하라,5.43,24
20220304,전투왕,9.53,0
20220304,씽2게더,9.42,1
20220304,극장판 주술회전 0,9.34,2
20220304,코다,9.20,3
20220304,스파이더맨: 노 웨이 홈,8.87,4
20220304,화양연화,8.80,5
20220304,마미,8.68,6
20220304,돈 룩 업,8.65,7
20220304,드라이브 마이 카,8.55,8
20220304,광대: 소리꾼,8.42,9
20220304,나이트메어 앨리,8.29,10
20220304,어나더 라운드,8.27,11
20220304,듄,7.96,12
20220304,하우스 오브 구찌,7.91,13
20220304,나일 강의 죽음,7.71,14
20220304,파워 오브 도그,7.71,15
20220304,언차티드,7.65,16
20220304,킹메이커,7.34,17
20220304,더 배트맨,7.17,18
20220304,안테벨룸,7.08,19
20220304,만년이 지나도 변하지 않는 게 있어,6.72,20
20220304,웨스트 사이드 스토리,6.55,21
20220304,나의 촛불,6.31,22
20220304,해적: 도깨비 깃발,5.96,23
20220304,인민을 위해 복무하라,5.40,24
20220305,전투왕,9.52,0
20220305,씽2게더,9.42,1
20220305,극장판 주술회전 0,9.35,2
20220305,코다,9.20,3
20220305,스파이더맨: 노 웨이 홈,8.86,4
20220305,화양연화,8.80,5
20220305,마미,8.68,6
20220305,돈 룩 업,8.65,7
20220305,드라이브 마이 카,8.54,8
20220305,광대: 소리꾼,8.42,9
20220305,나이트메어 앨리,8.29,10
20220305,어나더 라운드,8.27,11
20220305,듄,7.96,12
20220305,하우스 오브 구찌,7.91,13
20220305,파워 오브 도그,7.72,14
20220305,나일 강의 죽음,7.71,15
20220305,언차티드,7.66,16
20220305,킹메이커,7.33,17
20220305,더 배트맨,7.13,18
20220305,안테벨룸,7.09,19
20220305,만년이 지나도 변하지 않는 게 있어,6.72,20
20220305,웨스트 사이드 스토리,6.54,21
20220305,나의 촛불,6.29,22
20220305,해적: 도깨비 깃발,5.84,23
20220305,인민을 위해 복무하라,5.39,24
20220306,전투왕,9.50,0
20220306,씽2게더,9.42,1
20220306,극장판 주술회전 0,9.34,2
20220306,코다,9.20,3
20220306,스파이더맨: 노 웨이 홈,8.86,4
20220306,화양연화,8.80,5
20220306,마미,8.68,6
20220306,돈 룩 업,8.65,7
20220306,드라이브 마이 카,8.53,8
20220306,광대: 소리꾼,8.42,9
20220306,나이트메어 앨리,8.31,10
20220306,어나더 라운드,8.28,11
20220306,듄,7.96,12
20220306,하우스 오브 구찌,7.91,13
20220306,파워 오브 도그,7.72,14
20220306,나일 강의 죽음,7.70,15
20220306,언차티드,7.65,16
20220306,킹메이커,7.33,17
20220306,더 배트맨,7.12,18
20220306,안테벨룸,7.09,19
20220306,만년이 지나도 변하지 않는 게 있어,6.72,20
20220306,웨스트 사이드 스토리,6.54,21
20220306,나의 촛불,6.24,22
20220306,해적: 도깨비 깃발,5.77,23
20220306,인민을 위해 복무하라,5.41,24
20220307,전투왕,9.49,0
20220307,씽2게더,9.42,1
20220307,극장판 주술회전 0,9.34,2
20220307,코다,9.20,3
20220307,스파이더맨: 노 웨이 홈,8.86,4
20220307,화양연화,8.80,5
20220307,마미,8.68,6
20220307,돈 룩 업,8.65,7
20220307,드라이브 마이 카,8.53,8
20220307,광대: 소리꾼,8.42,9
20220307,나이트메어 앨리,8.31,10
20220307,어나더 라운드,8.28,11
20220307,듄,7.96,12
20220307,하우스 오브 구찌,7.90,13
20220307,파워 오브 도그,7.72,14
20220307,나일 강의 죽음,7.69,15
20220307,언차티드,7.65,16
20220307,킹메이커,7.32,17
20220307,더 배트맨,7.13,18
20220307,안테벨룸,7.09,19
20220307,만년이 지나도 변하지 않는 게 있어,6.73,20
20220307,웨스트 사이드 스토리,6.53,21
20220307,나의 촛불,6.22,22
20220307,해적: 도깨비 깃발,5.75,23
20220307,인민을 위해 복무하라,5.40,24
20220308,전투왕,9.44,0
20220308,씽2게더,9.42,1
20220308,극장판 주술회전 0,9.32,2
20220308,코다,9.19,3
20220308,스파이더맨: 노 웨이 홈,8.86,4
20220308,화양연화,8.80,5
20220308,마미,8.68,6
20220308,돈 룩 업,8.65,7
20220308,드라이브 마이 카,8.53,8
20220308,광대: 소리꾼,8.42,9
20220308,나이트메어 앨리,8.30,10
20220308,어나더 라운드,8.28,11
20220308,듄,7.96,12
20220308,하우스 오브 구찌,7.90,13
20220308,파워 오브 도그,7.71,14
20220308,나일 강의 죽음,7.69,15
20220308,언차티드,7.65,16
20220308,킹메이커,7.32,17
20220308,더 배트맨,7.15,18
20220308,안테벨룸,7.09,19
20220308,만년이 지나도 변하지 않는 게 있어,6.74,20
20220308,웨스트 사이드 스토리,6.51,21
20220308,나의 촛불,6.20,22
20220308,해적: 도깨비 깃발,5.72,23
20220308,인민을 위해 복무하라,5.41,24
20220309,씽2게더,9.42,0
20220309,전투왕,9.38,1
20220309,극장판 주술회전 0,9.33,2
20220309,코다,9.19,3
20220309,이상한 나라의 수학자,8.87,4
20220309,스파이더맨: 노 웨이 홈,8.86,5
20220309,화양연화,8.80,6
20220309,마미,8.68,7
20220309,돈 룩 업,8.65,8
20220309,드라이브 마이 카,8.54,9
20220309,광대: 소리꾼,8.42,10
20220309,나이트메어 앨리,8.30,11
20220309,어나더 라운드,8.28,12
20220309,듄,7.96,13
20220309,하우스 오브 구찌,7.90,14
20220309,파워 오브 도그,7.71,15
20220309,나일 강의 죽음,7.69,16
20220309,언차티드,7.65,17
20220309,킹메이커,7.32,18
20220309,더 배트맨,7.14,19
20220309,안테벨룸,7.08,20
20220309,만년이 지나도 변하지 않는 게 있어,6.73,21
20220309,웨스트 사이드 스토리,6.51,22
20220309,나의 촛불,6.20,23
20220309,해적: 도깨비 깃발,5.70,24
20220309,인민을 위해 복무하라,5.35,25
20220310,씽2게더,9.42,0
20220310,전투왕,9.35,1
20220310,극장판 주술회전 0,9.33,2
20220310,코다,9.19,3
20220310,스파이더맨: 노 웨이 홈,8.86,4
20220310,화양연화,8.80,5
20220310,이상한 나라의 수학자,8.77,6
20220310,돈 룩 업,8.65,7
20220310,드라이브 마이 카,8.54,8
20220310,광대: 소리꾼,8.42,9
20220310,나이트메어 앨리,8.30,10
20220310,어나더 라운드,8.28,11
20220310,듄,7.96,12
20220310,하우스 오브 구찌,7.90,13
20220310,파워 오브 도그,7.72,14
20220310,나일 강의 죽음,7.68,15
20220310,언차티드,7.66,16
20220310,킹메이커,7.32,17
20220310,더 배트맨,7.15,18
20220310,안테벨룸,7.09,19
20220310,만년이 지나도 변하지 않는 게 있어,6.73,20
20220310,웨스트 사이드 스토리,6.51,21
20220310,나의 촛불,6.19,22
20220310,해적: 도깨비 깃발,5.69,23
20220310,인민을 위해 복무하라,5.30,24
20220311,씽2게더,9.42,0
20220311,극장판 주술회전 0,9.32,1
20220311,전투왕,9.30,2
20220311,코다,9.19,3
20220311,스파이더맨: 노 웨이 홈,8.86,4
20220311,화양연화,8.80,5
20220311,돈 룩 업,8.65,6
20220311,이상한 나라의 수학자,8.61,7
20220311,드라이브 마이 카,8.54,8
20220311,광대: 소리꾼,8.42,9
20220311,나이트메어 앨리,8.29,10
20220311,어나더 라운드,8.29,11
20220311,듄,7.96,12
20220311,하우스 오브 구찌,7.91,13
20220311,파워 오브 도그,7.74,14
20220311,나일 강의 죽음,7.69,15
20220311,언차티드,7.65,16
20220311,킹메이커,7.32,17
20220311,더 배트맨,7.14,18
20220311,안테벨룸,7.10,19
20220311,만년이 지나도 변하지 않는 게 있어,6.73,20
20220311,웨스트 사이드 스토리,6.50,21
20220311,나의 촛불,6.19,22
20220311,해적: 도깨비 깃발,5.68,23
20220311,인민을 위해 복무하라,5.29,24
20220312,씽2게더,9.42,0
20220312,극장판 주술회전 0,9.32,1
20220312,전투왕,9.28,2
20220312,코다,9.19,3
20220312,스파이더맨: 노 웨이 홈,8.86,4
20220312,화양연화,8.80,5
20220312,이상한 나라의 수학자,8.58,6
20220312,드라이브 마이 카,8.54,7
20220312,광대: 소리꾼,8.42,8
20220312,어나더 라운드,8.29,9
20220312,나이트메어 앨리,8.27,10
20220312,듄,7.96,11
20220312,하우스 오브 구찌,7.91,12
20220312,파워 오브 도그,7.74,13
20220312,나일 강의 죽음,7.69,14
20220312,언차티드,7.65,15
20220312,킹메이커,7.31,16
20220312,더 배트맨,7.14,17
20220312,안테벨룸,7.09,18
20220312,만년이 지나도 변하지 않는 게 있어,6.74,19
20220312,웨스트 사이드 스토리,6.50,20
20220312,나의 촛불,6.18,21
20220312,해적: 도깨비 깃발,5.67,22
20220312,인민을 위해 복무하라,5.24,23
20220313,씽2게더,9.42,0
20220313,극장판 주술회전 0,9.32,1
20220313,전투왕,9.23,2
20220313,코다,9.19,3
20220313,스파이더맨: 노 웨이 홈,8.86,4
20220313,화양연화,8.80,5
20220313,드라이브 마이 카,8.54,6
20220313,이상한 나라의 수학자,8.52,7
20220313,광대: 소리꾼,8.42,8
20220313,어나더 라운드,8.28,9
20220313,나이트메어 앨리,8.24,10
20220313,듄,7.96,11
20220313,하우스 오브 구찌,7.91,12
20220313,파워 오브 도그,7.73,13
20220313,나일 강의 죽음,7.69,14
20220313,언차티드,7.65,15
20220313,킹메이커,7.30,16
20220313,더 배트맨,7.14,17
20220313,안테벨룸,7.11,18
20220313,만년이 지나도 변하지 않는 게 있어,6.74,19
20220313,나의 촛불,6.17,20
20220313,해적: 도깨비 깃발,5.67,21
20220313,인민을 위해 복무하라,5.22,22
20220314,씽2게더,9.42,0
20220314,극장판 주술회전 0,9.32,1
20220314,전투왕,9.21,2
20220314,코다,9.19,3
20220314,스파이더맨: 노 웨이 홈,8.85,4
20220314,화양연화,8.80,5
20220314,드라이브 마이 카,8.53,6
20220314,이상한 나라의 수학자,8.46,7
20220314,광대: 소리꾼,8.42,8
20220314,어나더 라운드,8.28,9
20220314,나이트메어 앨리,8.22,10
20220314,듄,7.96,11
20220314,하우스 오브 구찌,7.91,12
20220314,파워 오브 도그,7.74,13
20220314,나일 강의 죽음,7.69,14
20220314,언차티드,7.65,15
20220314,킹메이커,7.30,16
20220314,더 배트맨,7.15,17
20220314,안테벨룸,7.12,18
20220314,만년이 지나도 변하지 않는 게 있어,6.74,19
20220314,나의 촛불,6.17,20
20220314,해적: 도깨비 깃발,5.66,21
20220314,인민을 위해 복무하라,5.19,22
20220315,씽2게더,9.42,0
20220315,극장판 주술회전 0,9.32,1
20220315,코다,9.19,2
20220315,전투왕,9.18,3
20220315,스파이더맨: 노 웨이 홈,8.85,4
20220315,화양연화,8.80,5
20220315,드라이브 마이 카,8.53,6
20220315,광대: 소리꾼,8.42,7
20220315,이상한 나라의 수학자,8.41,8
20220315,어나더 라운드,8.28,9
20220315,나이트메어 앨리,8.21,10
20220315,듄,7.96,11
20220315,하우스 오브 구찌,7.91,12
20220315,파워 오브 도그,7.74,13
20220315,나일 강의 죽음,7.69,14
20220315,언차티드,7.65,15
20220315,킹메이커,7.29,16
20220315,더 배트맨,7.16,17
20220315,안테벨룸,7.12,18
20220315,만년이 지나도 변하지 않는 게 있어,6.74,19
20220315,나의 촛불,6.17,20
20220315,해적: 도깨비 깃발,5.66,21
20220315,인민을 위해 복무하라,5.20,22
20220316,씽2게더,9.42,0
20220316,극장판 주술회전 0,9.33,1
20220316,크루엘라,9.20,2
20220316,코다,9.19,3
20220316,스파이더맨: 노 웨이 홈,8.85,4
20220316,"틱, 틱... 붐!",8.85,5
20220316,화양연화,8.80,6
20220316,돈 룩 업,8.65,7
20220316,드라이브 마이 카,8.51,8
20220316,광대: 소리꾼,8.42,9
20220316,이상한 나라의 수학자,8.40,10
20220316,어나더 라운드,8.29,11
20220316,엔칸토: 마법의 세계,8.26,12
20220316,나이트메어 앨리,8.21,13
20220316,듄,7.96,14
20220316,파워 오브 도그,7.74,15
20220316,나일 강의 죽음,7.69,16
20220316,언차티드,7.65,17
20220316,킹메이커,7.29,18
20220316,더 배트맨,7.16,19
20220316,안테벨룸,7.14,20
20220316,나의 촛불,6.16,21
20220316,해적: 도깨비 깃발,5.65,22
20220316,인민을 위해 복무하라,5.17,23
20220317,씽2게더,9.42,0
20220317,극장판 주술회전 0,9.33,1
20220317,크루엘라,9.20,2
20220317,코다,9.19,3
20220317,스파이더맨: 노 웨이 홈,8.85,4
20220317,"틱, 틱... 붐!",8.84,5
20220317,한공주,8.80,6
20220317,화양연화,8.80,7
20220317,벌새,8.74,8
20220317,돈 룩 업,8.65,9
20220317,드라이브 마이 카,8.52,10
20220317,광대: 소리꾼,8.42,11
20220317,이상한 나라의 수학자,8.37,12
20220317,어나더 라운드,8.29,13
20220317,엔칸토: 마법의 세계,8.26,14
20220317,나이트메어 앨리,8.23,15
20220317,듄,7.96,16
20220317,파워 오브 도그,7.75,17
20220317,나일 강의 죽음,7.69,18
20220317,언차티드,7.65,19
20220317,킹메이커,7.29,20
20220317,더 배트맨,7.16,21
20220317,안테벨룸,7.13,22
20220317,문폴,6.41,23
20220317,나의 촛불,6.15,24
20220317,해적: 도깨비 깃발,5.65,25
20220317,인민을 위해 복무하라,5.15,26
20220317,우상,3.91,27
20220318,씽2게더,9.42,0
20220318,패왕별희 디 오리지널,9.31,1
20220318,극장판 주술회전 0,9.31,2
20220318,크루엘라,9.20,3
20220318,코다,9.19,4
20220318,해피 투게더,9.19,5
20220318,스파이더맨: 노 웨이 홈,8.85,6
20220318,"틱, 틱... 붐!",8.84,7
20220318,한공주,8.80,8
20220318,화양연화,8.80,9
20220318,벌새,8.74,10
20220318,돈 룩 업,8.65,11
20220318,드라이브 마이 카,8.52,12
20220318,아비정전,8.46,13
20220318,광대: 소리꾼,8.42,14
20220318,이상한 나라의 수학자,8.34,15
20220318,어나더 라운드,8.29,16
20220318,엔칸토: 마법의 세계,8.26,17
20220318,나이트메어 앨리,8.21,18
20220318,듄,7.96,19
20220318,파워 오브 도그,7.75,20
20220318,언차티드,7.65,21
20220318,킹메이커,7.29,22
20220318,더 배트맨,7.17,23
20220318,안테벨룸,7.13,24
20220318,문폴,6.27,25
20220318,나의 촛불,6.14,26
20220318,해적: 도깨비 깃발,5.64,27
20220318,인민을 위해 복무하라,5.13,28
20220318,우상,3.91,29
20220319,씽2게더,9.42,0
20220319,극장판 주술회전 0,9.31,1
20220319,패왕별희 디 오리지널,9.31,2
20220319,크루엘라,9.20,3
20220319,해피 투게더,9.19,4
20220319,코다,9.19,5
20220319,스파이더맨: 노 웨이 홈,8.85,6
20220319,"틱, 틱... 붐!",8.84,7
20220319,한공주,8.80,8
20220319,화양연화,8.80,9
20220319,벌새,8.74,10
20220319,돈 룩 업,8.65,11
20220319,드라이브 마이 카,8.52,12
20220319,아비정전,8.46,13
20220319,광대: 소리꾼,8.42,14
20220319,이상한 나라의 수학자,8.35,15
20220319,어나더 라운드,8.29,16
20220319,엔칸토: 마법의 세계,8.26,17
20220319,나이트메어 앨리,8.20,18
20220319,듄,7.96,19
20220319,파워 오브 도그,7.73,20
20220319,언차티드,7.65,21
20220319,킹메이커,7.29,22
20220319,더 배트맨,7.18,23
20220319,안테벨룸,7.14,24
20220319,나의 촛불,6.12,25
20220319,문폴,5.76,26
20220319,해적: 도깨비 깃발,5.63,27
20220319,인민을 위해 복무하라,5.12,28
20220319,우상,3.91,29
20220320,씽2게더,9.41,0
20220320,극장판 주술회전 0,9.31,1
20220320,패왕별희 디 오리지널,9.31,2
20220320,크루엘라,9.20,3
20220320,해피 투게더,9.19,4
20220320,코다,9.19,5
20220320,스파이더맨: 노 웨이 홈,8.84,6
20220320,"틱, 틱... 붐!",8.84,7
20220320,한공주,8.80,8
20220320,화양연화,8.80,9
20220320,벌새,8.74,10
20220320,돈 룩 업,8.65,11
20220320,드라이브 마이 카,8.50,12
20220320,아비정전,8.46,13
20220320,광대: 소리꾼,8.42,14
20220320,이상한 나라의 수학자,8.35,15
20220320,어나더 라운드,8.29,16
20220320,엔칸토: 마법의 세계,8.26,17
20220320,나이트메어 앨리,8.19,18
20220320,듄,7.96,19
20220320,파워 오브 도그,7.72,20
20220320,언차티드,7.65,21
20220320,스펜서,7.58,22
20220320,킹메이커,7.29,23
20220320,더 배트맨,7.18,24
20220320,안테벨룸,7.15,25
20220320,나의 촛불,6.12,26
20220320,해적: 도깨비 깃발,5.63,27
20220320,문폴,5.61,28
20220320,인민을 위해 복무하라,5.12,29
20220320,우상,3.91,30
20220321,씽2게더,9.41,0
20220321,패왕별희 디 오리지널,9.31,1
20220321,극장판 주술회전 0,9.31,2
20220321,크루엘라,9.20,3
20220321,해피 투게더,9.19,4
20220321,코다,9.19,5
20220321,"틱, 틱... 붐!",8.84,6
20220321,스파이더맨: 노 웨이 홈,8.84,7
20220321,한공주,8.80,8
20220321,화양연화,8.80,9
20220321,벌새,8.74,10
20220321,돈 룩 업,8.65,11
20220321,드라이브 마이 카,8.50,12
20220321,아비정전,8.46,13
20220321,광대: 소리꾼,8.42,14
20220321,이상한 나라의 수학자,8.33,15
20220321,어나더 라운드,8.29,16
20220321,엔칸토: 마법의 세계,8.26,17
20220321,나이트메어 앨리,8.18,18
20220321,듄,7.96,19
20220321,파워 오브 도그,7.70,20
20220321,언차티드,7.65,21
20220321,스펜서,7.61,22
20220321,킹메이커,7.29,23
20220321,더 배트맨,7.20,24
20220321,안테벨룸,7.15,25
20220321,나의 촛불,6.12,26
20220321,해적: 도깨비 깃발,5.62,27
20220321,문폴,5.56,28
20220321,인민을 위해 복무하라,5.12,29
20220321,우상,3.91,30
20220322,씽2게더,9.41,0
20220322,패왕별희 디 오리지널,9.31,1
20220322,극장판 주술회전 0,9.31,2
20220322,크루엘라,9.20,3
20220322,해피 투게더,9.19,4
20220322,코다,9.19,5
20220322,"틱, 틱... 붐!",8.84,6
20220322,스파이더맨: 노 웨이 홈,8.84,7
20220322,한공주,8.80,8
20220322,화양연화,8.80,9
20220322,벌새,8.74,10
20220322,돈 룩 업,8.65,11
20220322,드라이브 마이 카,8.50,12
20220322,아비정전,8.46,13
20220322,광대: 소리꾼,8.42,14
20220322,이상한 나라의 수학자,8.31,15
20220322,어나더 라운드,8.29,16
20220322,엔칸토: 마법의 세계,8.26,17
20220322,나이트메어 앨리,8.17,18
20220322,듄,7.96,19
20220322,파워 오브 도그,7.70,20
20220322,언차티드,7.65,21
20220322,스펜서,7.63,22
20220322,킹메이커,7.29,23
20220322,더 배트맨,7.20,24
20220322,안테벨룸,7.15,25
20220322,나의 촛불,6.12,26
20220322,해적: 도깨비 깃발,5.62,27
20220322,문폴,5.53,28
20220322,인민을 위해 복무하라,5.11,29
20220322,우상,3.91,30
20220323,씽2게더,9.41,0
20220323,가나의 혼인잔치: 언약,9.41,1
20220323,패왕별희 디 오리지널,9.31,2
20220323,극장판 주술회전 0,9.31,3
20220323,크루엘라,9.20,4
20220323,해피 투게더,9.19,5
20220323,"틱, 틱... 붐!",8.84,6
20220323,스파이더맨: 노 웨이 홈,8.84,7
20220323,한공주,8.80,8
20220323,화양연화,8.80,9
20220323,벌새,8.74,10
20220323,돈 룩 업,8.65,11
20220323,드라이브 마이 카,8.50,12
20220323,아비정전,8.46,13
20220323,광대: 소리꾼,8.42,14
20220323,이상한 나라의 수학자,8.30,15
20220323,어나더 라운드,8.28,16
20220323,엔칸토: 마법의 세계,8.26,17
20220323,신비한 동물사전,8.18,18
20220323,나이트메어 앨리,8.16,19
20220323,듄,7.96,20
20220323,파워 오브 도그,7.70,21
20220323,언차티드,7.64,22
20220323,스펜서,7.61,23
20220323,킹메이커,7.29,24
20220323,더 배트맨,7.22,25
20220323,안테벨룸,7.14,26
20220323,나의 촛불,6.12,27
20220323,해적: 도깨비 깃발,5.62,28
20220323,문폴,5.55,29
20220323,인민을 위해 복무하라,5.11,30
20220323,우상,3.91,31
20220324,씽2게더,9.41,0
20220324,가나의 혼인잔치: 언약,9.41,1
20220324,패왕별희 디 오리지널,9.31,2
20220324,극장판 주술회전 0,9.31,3
20220324,크루엘라,9.20,4
20220324,해피 투게더,9.19,5
20220324,키즈 리턴,8.94,6
20220324,아무도 모른다,8.88,7
20220324,"틱, 틱... 붐!",8.84,8
20220324,스파이더맨: 노 웨이 홈,8.84,9
20220324,한공주,8.80,10
20220324,화양연화,8.80,11
20220324,벌새,8.74,12
20220324,돈 룩 업,8.66,13
20220324,하나-비,8.56,14
20220324,드라이브 마이 카,8.49,15
20220324,아비정전,8.46,16
20220324,광대: 소리꾼,8.42,17
20220324,이상한 나라의 수학자,8.30,18
20220324,어나더 라운드,8.29,19
20220324,엔칸토: 마법의 세계,8.26,20
20220324,신비한 동물사전,8.18,21
20220324,나이트메어 앨리,8.15,22
20220324,뜨거운 피,8.03,23
20220324,환상의 빛,8.00,24
20220324,원더풀 라이프,7.97,25
20220324,듄,7.96,26
20220324,파워 오브 도그,7.71,27
20220324,언차티드,7.64,28
20220324,스펜서,7.64,29
20220324,킹메이커,7.29,30
20220324,더 배트맨,7.22,31
20220324,안테벨룸,7.13,32
20220324,나의 촛불,6.12,33
20220324,해적: 도깨비 깃발,5.62,34
20220324,문폴,5.55,35
20220324,인민을 위해 복무하라,5.10,36
20220324,우상,3.91,37
20220325,씽2게더,9.41,0
20220325,극장판 주술회전 0,9.31,1
20220325,패왕별희 디 오리지널,9.31,2
20220325,크루엘라,9.20,3
20220325,해피 투게더,9.19,4
20220325,키즈 리턴,8.94,5
20220325,아무도 모른다,8.88,6
20220325,스파이더맨: 노 웨이 홈,8.84,7
20220325,"틱, 틱... 붐!",8.84,8
20220325,한공주,8.80,9
20220325,화양연화,8.80,10
20220325,벌새,8.74,11
20220325,돈 룩 업,8.66,12
20220325,하나-비,8.56,13
20220325,드라이브 마이 카,8.49,14
20220325,아비정전,8.46,15
20220325,광대: 소리꾼,8.42,16
20220325,어나더 라운드,8.29,17
20220325,이상한 나라의 수학자,8.27,18
20220325,엔칸토: 마법의 세계,8.26,19
20220325,신비한 동물사전,8.18,20
20220325,나이트메어 앨리,8.14,21
20220325,환상의 빛,8.00,22
20220325,원더풀 라이프,7.97,23
20220325,듄,7.96,24
20220325,뜨거운 피,7.71,25
20220325,파워 오브 도그,7.71,26
20220325,언차티드,7.64,27
20220325,스펜서,7.63,28
20220325,킹메이커,7.29,29
20220325,더 배트맨,7.22,30
20220325,안테벨룸,7.13,31
20220325,나의 촛불,6.11,32
20220325,해적: 도깨비 깃발,5.62,33
20220325,문폴,5.55,34
20220325,인민을 위해 복무하라,5.10,35
20220326,씽2게더,9.41,0
20220326,패왕별희 디 오리지널,9.31,1
20220326,극장판 주술회전 0,9.31,2
20220326,크루엘라,9.20,3
20220326,해피 투게더,9.19,4
20220326,키즈 리턴,8.94,5
20220326,아무도 모른다,8.88,6
20220326,스파이더맨: 노 웨이 홈,8.84,7
20220326,"틱, 틱... 붐!",8.83,8
20220326,화양연화,8.80,9
20220326,돈 룩 업,8.66,10
20220326,하나-비,8.56,11
20220326,드라이브 마이 카,8.48,12
20220326,아비정전,8.46,13
20220326,광대: 소리꾼,8.42,14
20220326,이상한 나라의 수학자,8.29,15
20220326,어나더 라운드,8.29,16
20220326,엔칸토: 마법의 세계,8.26,17
20220326,신비한 동물사전,8.18,18
20220326,나이트메어 앨리,8.14,19
20220326,환상의 빛,8.00,20
20220326,원더풀 라이프,7.97,21
20220326,듄,7.96,22
20220326,파워 오브 도그,7.71,23
20220326,스펜서,7.64,24
20220326,언차티드,7.64,25
20220326,뜨거운 피,7.60,26
20220326,킹메이커,7.28,27
20220326,더 배트맨,7.23,28
20220326,안테벨룸,7.12,29
20220326,해적: 도깨비 깃발,5.61,30
20220326,문폴,5.49,31
20220326,인민을 위해 복무하라,5.11,32
20220327,씽2게더,9.41,0
20220327,패왕별희 디 오리지널,9.31,1
20220327,극장판 주술회전 0,9.30,2
20220327,크루엘라,9.20,3
20220327,해피 투게더,9.19,4
20220327,키즈 리턴,8.94,5
20220327,아무도 모른다,8.88,6
20220327,"틱, 틱... 붐!",8.83,7
20220327,스파이더맨: 노 웨이 홈,8.83,8
20220327,화양연화,8.80,9
20220327,돈 룩 업,8.66,10
20220327,하나-비,8.56,11
20220327,드라이브 마이 카,8.48,12
20220327,아비정전,8.46,13
20220327,광대: 소리꾼,8.42,14
20220327,이상한 나라의 수학자,8.30,15
20220327,어나더 라운드,8.29,16
20220327,엔칸토: 마법의 세계,8.26,17
20220327,신비한 동물사전,8.18,18
20220327,나이트메어 앨리,8.13,19
20220327,환상의 빛,8.00,20
20220327,원더풀 라이프,7.97,21
20220327,듄,7.96,22
20220327,파워 오브 도그,7.68,23
20220327,스펜서,7.66,24
20220327,언차티드,7.64,25
20220327,뜨거운 피,7.57,26
20220327,킹메이커,7.28,27
20220327,더 배트맨,7.23,28
20220327,안테벨룸,7.12,29
20220327,해적: 도깨비 깃발,5.61,30
20220327,문폴,5.49,31
20220327,인민을 위해 복무하라,5.12,32
20220328,씽2게더,9.41,0
20220328,패왕별희 디 오리지널,9.31,1
20220328,극장판 주술회전 0,9.29,2
20220328,해피 투게더,9.19,3
20220328,코다,9.16,4
20220328,키즈 리턴,8.94,5
20220328,아무도 모른다,8.88,6
