date,name,detaillink,open,point,rank
20200101,백두산,/moviedb/main?movieId=133855,2019.12.19,6.3,0
20200101,천문: 하늘에 묻는다,/moviedb/main?movieId=122361,2019.12.26,8.3,1
20200101,시동,/moviedb/main?movieId=128397,2019.12.18,7.7,2
20200101,미드웨이,/moviedb/main?movieId=132397,2019.12.31,7.7,3
20200101,겨울왕국 2,/moviedb/main?movieId=93004,2019.11.21,7.3,4
20200101,신비아파트 극장판 하늘도깨비 대 요르문간드,/moviedb/main?movieId=135716,2019.12.19,8.0,5
20200101,포드 V 페라리,/moviedb/main?movieId=128372,2019.12.04,8.6,6
20200101,나이브스 아웃,/moviedb/main?movieId=127153,2019.12.04,8.1,7
20200101,21 브릿지: 테러 셧다운 ,/moviedb/main?movieId=131200,2020.01.01,7.6,8
20200101,눈의 여왕4,/moviedb/main?movieId=128859,2019.12.24,7.9,9
20200101,프린스 코기,/moviedb/main?movieId=129412,2019.12.24,7.1,10
20200101,캣츠,/moviedb/main?movieId=127240,2019.12.24,5.3,11
20200101,피아니스트의 전설,/moviedb/main?movieId=3866,2020.01.01,9.0,12
20200101,파바로티,/moviedb/main?movieId=130688,2020.01.01,8.2,13
20200101,"고흐, 영원의 문에서",/moviedb/main?movieId=123857,2019.12.26,8.0,14
20200108,닥터 두리틀,/moviedb/main?movieId=126072,2019.12.19,6.3,0
20200108,백두산,/moviedb/main?movieId=133855,2019.12.26,8.3,1
20200108,스타워즈: 라이즈 오브 스카이워커,/moviedb/main?movieId=115602,2019.12.18,7.7,2
20200108,천문: 하늘에 묻는다,/moviedb/main?movieId=122361,2019.12.31,7.7,3
20200108,미드웨이,/moviedb/main?movieId=132397,2019.11.21,7.3,4
20200108,시동,/moviedb/main?movieId=128397,2019.12.19,8.0,5
20200108,겨울왕국 2,/moviedb/main?movieId=93004,2019.12.04,8.6,6
20200108,신비아파트 극장판 하늘도깨비 대 요르문간드,/moviedb/main?movieId=135716,2019.12.04,8.1,7
20200108,포드 V 페라리,/moviedb/main?movieId=128372,2020.01.01,7.6,8
20200108,나이브스 아웃,/moviedb/main?movieId=127153,2019.12.24,7.9,9
20200108,21 브릿지: 테러 셧다운 ,/moviedb/main?movieId=131200,2019.12.24,7.1,10
20200108,타발루가와 얼음공주,/moviedb/main?movieId=117929,2019.12.24,5.3,11
20200108,프린스 코기,/moviedb/main?movieId=129412,2020.01.01,9.0,12
20200108,눈의 여왕4,/moviedb/main?movieId=128859,2020.01.01,8.2,13
20200108,피아니스트의 전설,/moviedb/main?movieId=3866,2019.12.26,8.0,14
20200115,해치지않아,/moviedb/main?movieId=125368,2020.01.08,6.7,0
20200115,닥터 두리틀,/moviedb/main?movieId=126072,2019.12.19,6.3,1
20200115,나쁜 녀석들: 포에버,/moviedb/main?movieId=129100,2020.01.08,6.4,2
20200115,백두산,/moviedb/main?movieId=133855,2019.12.26,8.3,3
20200115,스타워즈: 라이즈 오브 스카이워커,/moviedb/main?movieId=115602,2019.12.31,7.7,4
20200115,천문: 하늘에 묻는다,/moviedb/main?movieId=122361,2019.12.18,7.7,5
20200115,시동,/moviedb/main?movieId=128397,2019.11.21,7.3,6
20200115,미드웨이,/moviedb/main?movieId=132397,2019.12.19,8.0,7
20200115,겨울왕국 2,/moviedb/main?movieId=93004,2019.12.04,8.6,8
20200115,타오르는 여인의 초상,/moviedb/main?movieId=131395,2019.12.04,8.1,9
20200115,신비아파트 극장판 하늘도깨비 대 요르문간드,/moviedb/main?movieId=135716,2020.01.01,7.6,10
20200115,나이브스 아웃,/moviedb/main?movieId=127153,2020.01.08,5.0,11
20200115,포드 V 페라리,/moviedb/main?movieId=128372,2019.12.24,7.1,12
20200115,히트맨,/moviedb/main?movieId=131909,2019.12.24,7.9,13
20200115,슈퍼 베어 ,/moviedb/main?movieId=125416,2020.01.01,9.0,14
20200122,남산의 부장들,/moviedb/main?movieId=122091,2019.12.19,6.3,0
20200122,히트맨,/moviedb/main?movieId=131909,2019.12.26,8.3,1
20200122,미스터 주: 사라진 VIP,/moviedb/main?movieId=121369,2019.12.18,7.7,2
20200122,해치지않아,/moviedb/main?movieId=125368,2019.12.31,7.7,3
20200122,스파이 지니어스 ,/moviedb/main?movieId=126030,2019.11.21,7.3,4
20200122,닥터 두리틀,/moviedb/main?movieId=126072,2019.12.19,8.0,5
20200122,나쁜 녀석들: 포에버,/moviedb/main?movieId=129100,2019.12.04,8.6,6
20200122,백두산,/moviedb/main?movieId=133855,2019.12.04,8.1,7
20200122,타오르는 여인의 초상,/moviedb/main?movieId=131395,2020.01.01,7.6,8
20200122,천문: 하늘에 묻는다,/moviedb/main?movieId=122361,2019.12.24,7.9,9
20200122,스타워즈: 라이즈 오브 스카이워커,/moviedb/main?movieId=115602,2019.12.24,7.1,10
20200122,오즈의 마법사: 요술구두와 말하는 책,/moviedb/main?movieId=137487,2019.12.24,5.3,11
20200122,겨울왕국 2,/moviedb/main?movieId=93004,2020.01.01,9.0,12
20200122,하이큐!! 땅 VS 하늘,/moviedb/main?movieId=137824,2020.01.01,8.2,13
20200122,프린스 코기,/moviedb/main?movieId=129412,2019.12.26,8.0,14
20200129,남산의 부장들,/moviedb/main?movieId=122091,2020.01.08,6.7,0
20200129,히트맨,/moviedb/main?movieId=131909,2019.12.19,6.3,1
20200129,미스터 주: 사라진 VIP,/moviedb/main?movieId=121369,2020.01.08,6.4,2
20200129,스파이 지니어스 ,/moviedb/main?movieId=126030,2019.12.26,8.3,3
20200129,해치지않아,/moviedb/main?movieId=125368,2019.12.31,7.7,4
20200129,인셉션,/moviedb/main?movieId=50364,2019.12.18,7.7,5
20200129,타오르는 여인의 초상,/moviedb/main?movieId=131395,2019.11.21,7.3,6
20200129,닥터 두리틀,/moviedb/main?movieId=126072,2019.12.19,8.0,7
20200129,나쁜 녀석들: 포에버,/moviedb/main?movieId=129100,2019.12.04,8.6,8
20200129,나이브스 아웃,/moviedb/main?movieId=127153,2019.12.04,8.1,9
20200129,핑크퐁 시네마 콘서트 : 우주대탐험,/moviedb/main?movieId=137992,2020.01.01,7.6,10
20200129,나이트 헌터,/moviedb/main?movieId=123174,2020.01.08,5.0,11
20200129,오즈의 마법사: 요술구두와 말하는 책,/moviedb/main?movieId=137487,2019.12.24,7.1,12
20200129,백두산,/moviedb/main?movieId=133855,2019.12.24,7.9,13
20200129,포드 V 페라리,/moviedb/main?movieId=128372,2020.01.01,9.0,14
20200205,클로젯,/moviedb/main?movieId=122090,2020.01.15,6.5,0
20200205,남산의 부장들,/moviedb/main?movieId=122091,2020.01.08,6.7,1
20200205,버즈 오브 프레이(할리 퀸의 황홀한 해방),/moviedb/main?movieId=127896,2020.01.15,5.8,2
20200205,히트맨,/moviedb/main?movieId=131909,2019.12.19,6.3,3
20200205,극장판 미니특공대: 공룡왕 디노 ,/moviedb/main?movieId=137622,2020.01.08,6.4,4
20200205,조조 래빗,/moviedb/main?movieId=122245,2019.12.26,8.3,5
20200205,인셉션,/moviedb/main?movieId=50364,2019.12.18,7.7,6
20200205,스파이 지니어스 ,/moviedb/main?movieId=126030,2019.12.31,7.7,7
20200205,타오르는 여인의 초상,/moviedb/main?movieId=131395,2019.11.21,7.3,8
20200205,페인 앤 글로리,/moviedb/main?movieId=131239,2020.01.16,8.4,9
20200205,미스터 주: 사라진 VIP,/moviedb/main?movieId=121369,2019.12.19,8.0,10
20200205,작은 아씨들,/moviedb/main?movieId=127122,2019.12.04,8.1,11
20200205,나이브스 아웃,/moviedb/main?movieId=127153,2019.12.04,8.6,12
20200205,이 멋진 세계에 축복을! 붉은 전설,/moviedb/main?movieId=126291,2020.01.22,6.3,13
20200205,해치지않아,/moviedb/main?movieId=125368,2020.01.15,6.1,14
20200212,정직한 후보,/moviedb/main?movieId=130428,2019.12.19,6.3,0
20200212,클로젯,/moviedb/main?movieId=122090,2019.12.26,8.3,1
20200212,작은 아씨들,/moviedb/main?movieId=127122,2019.12.18,7.7,2
20200212,남산의 부장들,/moviedb/main?movieId=122091,2019.12.31,7.7,3
20200212,기생충,/moviedb/main?movieId=111292,2019.11.21,7.3,4
20200212,버즈 오브 프레이(할리 퀸의 황홀한 해방),/moviedb/main?movieId=127896,2019.12.19,8.0,5
20200212,수퍼 소닉,/moviedb/main?movieId=127118,2019.12.04,8.6,6
20200212,히트맨,/moviedb/main?movieId=131909,2019.12.04,8.1,7
20200212,조조 래빗,/moviedb/main?movieId=122245,2020.01.01,7.6,8
20200212,극장판 미니특공대: 공룡왕 디노 ,/moviedb/main?movieId=137622,2019.12.24,7.9,9
20200212,극장판 원피스 스탬피드,/moviedb/main?movieId=134204,2019.12.24,7.1,10
20200212,인셉션,/moviedb/main?movieId=50364,2019.12.24,5.3,11
20200212,타오르는 여인의 초상,/moviedb/main?movieId=131395,2020.01.01,9.0,12
20200212,페인 앤 글로리,/moviedb/main?movieId=131239,2020.01.01,8.2,13
20200212,이 멋진 세계에 축복을! 붉은 전설,/moviedb/main?movieId=126291,2019.12.26,8.0,14
20200219,정직한 후보,/moviedb/main?movieId=130428,2020.01.08,6.7,0
20200219,지푸라기라도 잡고 싶은 짐승들,/moviedb/main?movieId=124456,2019.12.19,6.3,1
20200219,1917,/moviedb/main?movieId=134091,2020.01.08,6.4,2
20200219,작은 아씨들,/moviedb/main?movieId=127122,2019.12.26,8.3,3
20200219,클로젯,/moviedb/main?movieId=122090,2019.12.31,7.7,4
20200219,기생충,/moviedb/main?movieId=111292,2019.12.18,7.7,5
20200219,수퍼 소닉,/moviedb/main?movieId=127118,2019.11.21,7.3,6
20200219,남산의 부장들,/moviedb/main?movieId=122091,2019.12.19,8.0,7
20200219,"하이, 젝시",/moviedb/main?movieId=135065,2019.12.04,8.6,8
20200219,버즈 오브 프레이(할리 퀸의 황홀한 해방),/moviedb/main?movieId=127896,2019.12.04,8.1,9
20200219,조조 래빗,/moviedb/main?movieId=122245,2020.01.01,7.6,10
20200219,숀더쉽 더 무비: 꼬마 외계인 룰라!,/moviedb/main?movieId=127328,2020.01.08,5.0,11
20200219,극장판 미니특공대: 공룡왕 디노 ,/moviedb/main?movieId=137622,2019.12.24,7.1,12
20200219,극장판 원피스 스탬피드,/moviedb/main?movieId=134204,2019.12.24,7.9,13
20200219,히트맨,/moviedb/main?movieId=131909,2020.01.01,9.0,14
20200226,인비저블맨,/moviedb/main?movieId=136221,2020.01.15,6.5,0
20200226,1917,/moviedb/main?movieId=134091,2020.01.08,6.7,1
20200226,지푸라기라도 잡고 싶은 짐승들,/moviedb/main?movieId=124456,2020.01.15,5.8,2
20200226,정직한 후보,/moviedb/main?movieId=130428,2019.12.19,6.3,3
20200226,작은 아씨들,/moviedb/main?movieId=127122,2020.01.08,6.4,4
20200226,젠틀맨,/moviedb/main?movieId=129177,2019.12.26,8.3,5
20200226,해리포터와 아즈카반의 죄수,/moviedb/main?movieId=35497,2019.12.18,7.7,6
20200226,클로젯,/moviedb/main?movieId=122090,2019.12.31,7.7,7
20200226,기생충,/moviedb/main?movieId=111292,2019.11.21,7.3,8
20200226,조조 래빗,/moviedb/main?movieId=122245,2020.01.16,8.4,9
20200226,"하이, 젝시",/moviedb/main?movieId=135065,2019.12.19,8.0,10
20200226,시원찮은 그녀를 위한 육성방법 피날레,/moviedb/main?movieId=136373,2019.12.04,8.1,11
20200226,작가 미상,/moviedb/main?movieId=122805,2019.12.04,8.6,12
20200226,엠마,/moviedb/main?movieId=137064,2020.01.22,6.3,13
20200226,수퍼 소닉,/moviedb/main?movieId=127118,2020.01.15,6.1,14
20200304,인비저블맨,/moviedb/main?movieId=136221,2020.01.22,8.4,0
20200304,1917,/moviedb/main?movieId=134091,2020.01.22,6.3,1
20200304,지푸라기라도 잡고 싶은 짐승들,/moviedb/main?movieId=124456,2020.01.22,5.2,2
20200304,정직한 후보,/moviedb/main?movieId=130428,2020.01.15,6.5,3
20200304,작은 아씨들,/moviedb/main?movieId=127122,2020.01.22,8.2,4
20200304,젠틀맨,/moviedb/main?movieId=129177,2020.01.08,6.7,5
20200304,해리포터와 아즈카반의 죄수,/moviedb/main?movieId=35497,2020.01.15,5.8,6
20200304,더 보이 2: 돌아온 브람스 ,/moviedb/main?movieId=138308,2019.12.19,6.3,7
20200304,울프 콜,/moviedb/main?movieId=127612,2020.01.16,8.4,8
20200304,어바웃 타임,/moviedb/main?movieId=70829,2019.12.26,8.3,9
20200304,찬실이는 복도 많지,/moviedb/main?movieId=135083,2020.01.08,6.4,10
20200304,비긴 어게인,/moviedb/main?movieId=80780,2020.01.22,4.0,11
20200304,싱 스트리트,/moviedb/main?movieId=100619,2019.11.21,7.3,12
20200304,캐롤,/moviedb/main?movieId=93923,2020.01.23,7.5,13
20200304,조조 래빗,/moviedb/main?movieId=122245,2019.12.24,7.1,14
20200311,인비저블맨,/moviedb/main?movieId=136221,2019.12.19,6.3,0
20200311,1917,/moviedb/main?movieId=134091,2019.12.26,8.3,1
20200311,다크 워터스 ,/moviedb/main?movieId=135371,2019.12.18,7.7,2
20200311,지푸라기라도 잡고 싶은 짐승들,/moviedb/main?movieId=124456,2019.12.31,7.7,3
20200311,작은 아씨들,/moviedb/main?movieId=127122,2019.11.21,7.3,4
20200311,정직한 후보,/moviedb/main?movieId=130428,2019.12.19,8.0,5
20200311,스타 이즈 본,/moviedb/main?movieId=70534,2019.12.04,8.6,6
20200311,어바웃 타임,/moviedb/main?movieId=70829,2019.12.04,8.1,7
20200311,해리포터와 아즈카반의 죄수,/moviedb/main?movieId=35497,2020.01.01,7.6,8
20200311,더 보이 2: 돌아온 브람스 ,/moviedb/main?movieId=138308,2019.12.24,7.9,9
20200311,울프 콜,/moviedb/main?movieId=127612,2019.12.24,7.1,10
20200311,비긴 어게인,/moviedb/main?movieId=80780,2019.12.24,5.3,11
20200311,메멘토,/moviedb/main?movieId=3134,2020.01.01,9.0,12
20200311,찬실이는 복도 많지,/moviedb/main?movieId=135083,2020.01.01,8.2,13
20200311,젠틀맨,/moviedb/main?movieId=129177,2019.12.26,8.0,14
20200318,인비저블맨,/moviedb/main?movieId=136221,2020.01.08,6.7,0
20200318,1917,/moviedb/main?movieId=134091,2019.12.19,6.3,1
20200318,다크 워터스 ,/moviedb/main?movieId=135371,2020.01.08,6.4,2
20200318,정직한 후보,/moviedb/main?movieId=130428,2019.12.26,8.3,3
20200318,지푸라기라도 잡고 싶은 짐승들,/moviedb/main?movieId=124456,2019.12.31,7.7,4
20200318,작은 아씨들,/moviedb/main?movieId=127122,2019.12.18,7.7,5
20200318,스타 이즈 본,/moviedb/main?movieId=70534,2019.11.21,7.3,6
20200318,세인트 아가타 ,/moviedb/main?movieId=116850,2019.12.19,8.0,7
20200318,어바웃 타임,/moviedb/main?movieId=70829,2019.12.04,8.6,8
20200318,메멘토,/moviedb/main?movieId=3134,2019.12.04,8.1,9
20200318,쉰들러 리스트,/moviedb/main?movieId=2665,2020.01.01,7.6,10
20200318,분노의 질주: 더 익스트림,/moviedb/main?movieId=100649,2020.01.08,5.0,11
20200318,찬실이는 복도 많지,/moviedb/main?movieId=135083,2019.12.24,7.1,12
20200318,그린 북,/moviedb/main?movieId=123948,2019.12.24,7.9,13
20200318,존 윅,/moviedb/main?movieId=,2020.01.01,9.0,14
20200325,인비저블맨,/moviedb/main?movieId=136221,2020.01.15,6.5,0
20200325,1917,/moviedb/main?movieId=134091,2020.01.08,6.7,1
20200325,주디,/moviedb/main?movieId=131576,2020.01.15,5.8,2
20200325,스케어리 스토리:어둠의 속삭임 ,/moviedb/main?movieId=128701,2019.12.19,6.3,3
20200325,라라랜드,/moviedb/main?movieId=95306,2020.01.08,6.4,4
20200325,다크 워터스 ,/moviedb/main?movieId=135371,2019.12.26,8.3,5
20200325,정직한 후보,/moviedb/main?movieId=130428,2019.12.18,7.7,6
20200325,사랑하고 있습니까,/moviedb/main?movieId=138865,2019.12.31,7.7,7
20200325,날씨의 아이,/moviedb/main?movieId=130676,2019.11.21,7.3,8
20200325,지푸라기라도 잡고 싶은 짐승들,/moviedb/main?movieId=124456,2020.01.16,8.4,9
20200325,작은 아씨들,/moviedb/main?movieId=127122,2019.12.19,8.0,10
20200325,트루먼 쇼,/moviedb/main?movieId=1660,2019.12.04,8.1,11
20200325,페임,/moviedb/main?movieId=51022,2019.12.04,8.6,12
20200325,너의 이름은.,/moviedb/main?movieId=104209,2020.01.22,6.3,13
20200325,바이올렛 에버가든 – 영원과 자동 수기 인형 -,/moviedb/main?movieId=135134,2020.01.15,6.1,14
20200401,엽문4: 더 파이널,/moviedb/main?movieId=137490,2020.01.22,8.4,0
20200401,주디,/moviedb/main?movieId=131576,2020.01.22,6.3,1
20200401,1917,/moviedb/main?movieId=134091,2020.01.22,5.2,2
20200401,인비저블맨,/moviedb/main?movieId=136221,2020.01.15,6.5,3
20200401,스케어리 스토리:어둠의 속삭임 ,/moviedb/main?movieId=128701,2020.01.22,8.2,4
20200401,n번째 이별 중,/moviedb/main?movieId=126642,2020.01.08,6.7,5
20200401,더 터닝 ,/moviedb/main?movieId=129135,2020.01.15,5.8,6
20200401,라라랜드,/moviedb/main?movieId=95306,2019.12.19,6.3,7
20200401,다크 워터스 ,/moviedb/main?movieId=135371,2020.01.16,8.4,8
20200401,날씨의 아이,/moviedb/main?movieId=130676,2019.12.26,8.3,9
20200401,사랑하고 있습니까,/moviedb/main?movieId=138865,2020.01.08,6.4,10
20200401,정직한 후보,/moviedb/main?movieId=130428,2020.01.22,4.0,11
20200401,지푸라기라도 잡고 싶은 짐승들,/moviedb/main?movieId=124456,2019.11.21,7.3,12
20200401,작은 아씨들,/moviedb/main?movieId=127122,2020.01.23,7.5,13
20200401,바이올렛 에버가든 – 영원과 자동 수기 인형 -,/moviedb/main?movieId=135134,2019.12.24,7.1,14
20200408,1917,/moviedb/main?movieId=134091,2020.01.22,8.4,0
20200408,엽문4: 더 파이널,/moviedb/main?movieId=137490,2020.01.22,6.3,1
20200408,주디,/moviedb/main?movieId=131576,2020.01.22,5.2,2
20200408,오픈 더 도어 ,/moviedb/main?movieId=130321,2020.01.22,8.2,3
20200408,인비저블맨,/moviedb/main?movieId=136221,2020.01.15,6.5,4
20200408,n번째 이별 중,/moviedb/main?movieId=126642,2010.07.21,8.7,5
20200408,라라랜드,/moviedb/main?movieId=95306,2020.01.16,8.4,6
20200408,신과 나: 100일간의 거래,/moviedb/main?movieId=129322,2020.01.08,6.7,7
20200408,더 터닝 ,/moviedb/main?movieId=129135,2020.01.15,5.8,8
20200408,스케어리 스토리:어둠의 속삭임 ,/moviedb/main?movieId=128701,2019.12.04,8.1,9
20200408,사랑이 뭘까,/moviedb/main?movieId=125836,2020.01.30,6.5,10
20200408,날씨의 아이,/moviedb/main?movieId=130676,2020.01.29,5.3,11
20200408,"나는 내일, 어제의 너와 만난다",/moviedb/main?movieId=108853,2020.01.22,4.0,12
20200408,"그 시절, 우리가 좋아했던 소녀",/moviedb/main?movieId=66343,2019.12.19,6.3,13
20200408,공수도,/moviedb/main?movieId=131508,2019.12.04,8.6,14
20200415,1917,/moviedb/main?movieId=134091,2019.12.19,6.3,0
20200415,라라랜드,/moviedb/main?movieId=95306,2019.12.26,8.3,1
20200415,서치 아웃,/moviedb/main?movieId=139604,2019.12.18,7.7,2
20200415,건즈 아킴보,/moviedb/main?movieId=134531,2019.12.31,7.7,3
20200415,오픈 더 도어 ,/moviedb/main?movieId=130321,2019.11.21,7.3,4
20200415,엽문4: 더 파이널,/moviedb/main?movieId=137490,2019.12.19,8.0,5
20200415,비밀정보원: 인 더 프리즌 ,/moviedb/main?movieId=128700,2019.12.04,8.6,6
20200415,유령선,/moviedb/main?movieId=140319,2019.12.04,8.1,7
20200415,주디,/moviedb/main?movieId=131576,2020.01.01,7.6,8
20200415,라라걸,/moviedb/main?movieId=124109,2019.12.24,7.9,9
20200415,로건,/moviedb/main?movieId=103596,2019.12.24,7.1,10
20200415,날씨의 아이,/moviedb/main?movieId=130676,2019.12.24,5.3,11
20200415,인비저블맨,/moviedb/main?movieId=136221,2020.01.01,9.0,12
20200415,레미제라블,/moviedb/main?movieId=67256,2020.01.01,8.2,13
20200415,n번째 이별 중,/moviedb/main?movieId=126642,2019.12.26,8.0,14
20200422,라라랜드,/moviedb/main?movieId=95306,2020.01.08,6.7,0
20200422,1917,/moviedb/main?movieId=134091,2019.12.19,6.3,1
20200422,서치 아웃,/moviedb/main?movieId=139604,2020.01.08,6.4,2
20200422,어벤져스,/moviedb/main?movieId=54081,2019.12.26,8.3,3
20200422,건즈 아킴보,/moviedb/main?movieId=134531,2019.12.31,7.7,4
20200422,유령선,/moviedb/main?movieId=140319,2019.12.18,7.7,5
20200422,비밀정보원: 인 더 프리즌 ,/moviedb/main?movieId=128700,2019.11.21,7.3,6
20200422,어벤져스: 에이지 오브 울트론,/moviedb/main?movieId=73750,2019.12.19,8.0,7
20200422,애프터 웨딩 인 뉴욕 ,/moviedb/main?movieId=120830,2019.12.04,8.6,8
20200422,시네마 천국,/moviedb/main?movieId=1511,2019.12.04,8.1,9
20200422,이누야시키 : 히어로 VS 빌런,/moviedb/main?movieId=119940,2020.01.01,7.6,10
20200422,오픈 더 도어 ,/moviedb/main?movieId=130321,2020.01.08,5.0,11
20200422,엽문4: 더 파이널,/moviedb/main?movieId=137490,2019.12.24,7.1,12
20200422,날씨의 아이,/moviedb/main?movieId=130676,2019.12.24,7.9,13
20200422,라라걸,/moviedb/main?movieId=124109,2020.01.01,9.0,14
20200429,트롤: 월드 투어,/moviedb/main?movieId=122296,2020.01.15,6.5,0
20200429,나의 청춘은 너의 것,/moviedb/main?movieId=131303,2020.01.08,6.7,1
20200429,저 산 너머,/moviedb/main?movieId=140310,2020.01.15,5.8,2
20200429,호텔 레이크,/moviedb/main?movieId=124805,2019.12.19,6.3,3
20200429,어벤져스: 엔드게임,/moviedb/main?movieId=93252,2020.01.08,6.4,4
20200429,1917,/moviedb/main?movieId=134091,2019.12.26,8.3,5
20200429,마이 스파이,/moviedb/main?movieId=130534,2019.12.18,7.7,6
20200429,라라랜드,/moviedb/main?movieId=95306,2019.12.31,7.7,7
20200429,패왕별희 디 오리지널,/moviedb/main?movieId=2674,2019.11.21,7.3,8
20200429,기생충,/moviedb/main?movieId=111292,2020.01.16,8.4,9
20200429,어벤져스: 인피니티 워,/moviedb/main?movieId=93251,2019.12.19,8.0,10
20200429,킹덤,/moviedb/main?movieId=126905,2019.12.04,8.1,11
20200429,캣츠토피아,/moviedb/main?movieId=120365,2019.12.04,8.6,12
20200429,애프터 웨딩 인 뉴욕 ,/moviedb/main?movieId=120830,2020.01.22,6.3,13
20200429,유령선,/moviedb/main?movieId=140319,2020.01.15,6.1,14
20200506,트롤: 월드 투어,/moviedb/main?movieId=122296,2020.01.22,8.4,0
20200506,레이니 데이 인 뉴욕,/moviedb/main?movieId=128800,2020.01.22,6.3,1
20200506,저 산 너머,/moviedb/main?movieId=140310,2020.01.22,5.2,2
20200506,패왕별희 디 오리지널,/moviedb/main?movieId=2674,2020.01.15,6.5,3
20200506,나의 청춘은 너의 것,/moviedb/main?movieId=131303,2020.01.22,8.2,4
20200506,호텔 레이크,/moviedb/main?movieId=124805,2020.01.08,6.7,5
20200506,프리즌 이스케이프,/moviedb/main?movieId=139533,2020.01.15,5.8,6
20200506,마이 스파이,/moviedb/main?movieId=130534,2019.12.19,6.3,7
20200506,1917,/moviedb/main?movieId=134091,2020.01.16,8.4,8
20200506,라라랜드,/moviedb/main?movieId=95306,2019.12.26,8.3,9
20200506,캣츠토피아,/moviedb/main?movieId=120365,2020.01.08,6.4,10
20200506,기생충,/moviedb/main?movieId=111292,2020.01.22,4.0,11
20200506,알리타: 배틀 엔젤,/moviedb/main?movieId=106442,2019.11.21,7.3,12
20200506,마션,/moviedb/main?movieId=94626,2020.01.23,7.5,13
20200506,킹덤,/moviedb/main?movieId=126905,2019.12.24,7.1,14
20200513,프리즌 이스케이프,/moviedb/main?movieId=139533,2020.01.22,8.4,0
20200513,더 플랫폼,/moviedb/main?movieId=136081,2020.01.22,6.3,1
20200513,레이니 데이 인 뉴욕,/moviedb/main?movieId=128800,2020.01.22,5.2,2
20200513,콜 오브 와일드,/moviedb/main?movieId=135754,2020.01.22,8.2,3
20200513,저 산 너머,/moviedb/main?movieId=140310,2020.01.15,6.5,4
20200513,트롤: 월드 투어,/moviedb/main?movieId=122296,2010.07.21,8.7,5
20200513,패왕별희 디 오리지널,/moviedb/main?movieId=2674,2020.01.16,8.4,6
20200513,톰보이,/moviedb/main?movieId=63556,2020.01.08,6.7,7
20200513,나의 청춘은 너의 것,/moviedb/main?movieId=131303,2020.01.15,5.8,8
20200513,씨 피버,/moviedb/main?movieId=135205,2019.12.04,8.1,9
20200513,레미제라블: 뮤지컬 콘서트,/moviedb/main?movieId=138544,2020.01.30,6.5,10
20200513,호텔 레이크,/moviedb/main?movieId=124805,2020.01.29,5.3,11
20200513,1917,/moviedb/main?movieId=134091,2020.01.22,4.0,12
20200513,라라랜드,/moviedb/main?movieId=95306,2019.12.19,6.3,13
20200513,하이큐!! 또 다른 도전,/moviedb/main?movieId=140776,2019.12.04,8.6,14
20200520,프리즌 이스케이프,/moviedb/main?movieId=139533,2020.02.05,6.3,0
20200520,위대한 쇼맨,/moviedb/main?movieId=53080,2020.01.22,8.4,1
20200520,더 플랫폼,/moviedb/main?movieId=136081,2020.02.05,5.8,2
20200520,카페 벨에포크,/moviedb/main?movieId=131556,2020.01.22,6.3,3
20200520,콜 오브 와일드,/moviedb/main?movieId=135754,2020.02.06,7.2,4
20200520,킬러의 보디가드 무삭제 특별판,/moviedb/main?movieId=111489,2020.02.05,8.4,5
20200520,패왕별희 디 오리지널,/moviedb/main?movieId=2674,2010.07.21,8.7,6
20200520,레이니 데이 인 뉴욕,/moviedb/main?movieId=128800,2020.01.22,8.2,7
20200520,톰보이,/moviedb/main?movieId=63556,2020.01.16,8.4,8
20200520,트롤: 월드 투어,/moviedb/main?movieId=122296,2020.02.05,7.8,9
20200520,라스트 풀 메저,/moviedb/main?movieId=123717,2020.01.22,5.2,10
20200520,날씨의 아이,/moviedb/main?movieId=130676,2020.02.12,7.3,11
20200520,저 산 너머,/moviedb/main?movieId=140310,2019.12.04,8.1,12
20200520,루키스,/moviedb/main?movieId=130664,2020.02.06,6.9,13
20200520,루팡 3세: 더 퍼스트,/moviedb/main?movieId=137484,2020.01.15,6.5,14
20200527,위대한 쇼맨,/moviedb/main?movieId=53080,2019.12.19,6.3,0
20200527,언더워터,/moviedb/main?movieId=124275,2019.12.26,8.3,1
20200527,프리즌 이스케이프,/moviedb/main?movieId=139533,2019.12.18,7.7,2
20200527,카페 벨에포크,/moviedb/main?movieId=131556,2019.12.31,7.7,3
20200527,그집,/moviedb/main?movieId=135220,2019.11.21,7.3,4
20200527,미스비헤이비어,/moviedb/main?movieId=137819,2019.12.19,8.0,5
20200527,더 플랫폼,/moviedb/main?movieId=136081,2019.12.04,8.6,6
20200527,초미의 관심사,/moviedb/main?movieId=134929,2019.12.04,8.1,7
20200527,아홉 스님,/moviedb/main?movieId=141251,2020.01.01,7.6,8
20200527,패왕별희 디 오리지널,/moviedb/main?movieId=2674,2019.12.24,7.9,9
20200527,킬러의 보디가드 무삭제 특별판,/moviedb/main?movieId=111489,2019.12.24,7.1,10
20200527,날씨의 아이,/moviedb/main?movieId=130676,2019.12.24,5.3,11
20200527,톰보이,/moviedb/main?movieId=63556,2020.01.01,9.0,12
20200527,트롤: 월드 투어,/moviedb/main?movieId=122296,2020.01.01,8.2,13
20200527,"조금씩, 천천히 안녕",/moviedb/main?movieId=129538,2019.12.26,8.0,14
20200603,침입자,/moviedb/main?movieId=128636,2020.01.08,6.7,0
20200603,위대한 쇼맨,/moviedb/main?movieId=53080,2019.12.19,6.3,1
